RR_FLAG,KHLX,KHZT,KHXB,CSRQ,XLBH,KHRQ,KHJB,KZ_KYZJ,KZ_ZQSZ,KZ_JJSZ,KZ_ZZC,KZ_YMZZC,KZ_FPS_KHSZ,KZ_TZZLX,KZ_YXZX,KZ_BNJYL,KZ_BNYJ,KZ_SYJYL,KZ_SYYJ,KZ_ZJJYSJ,KZ_01,KZ_PJZC_KHQ,KZ_YKJE_KHQ,KZ_ZJFL,KZ_ZZL,KZ_KHLY,KZ_KHJZ,KZ_KHHYD,KZ_KHNX,KZ_YJFL,KZ_ZCFL,KZ_YKFL,KZ_TZPHFL,KZ_KHFJ,KZ_KHNXFL,KZ_FXCSNL,KZ_PJZC_2,KZ_ZRZJ_2,KZ_ZCZJ_2,KZ_PJZC_6,KZ_YKJE_6,KZ_PJZC_BN,KZ_PJZC_SN,KZ_MRZQZE_6,KZ_MRQZZE_6,KZ_MRJJZE_6,KZ_YJ_6,KZ_JYL_6,KZ_MRZE_6,KZ_MRGPZE_6,KZ_YKL_6,KZ_SNYJ,KZ_ZRZJ_3,KZ_ZCZJ_3,KZ_ZRGP_3,KZ_ZCGP_3,KZ_QCZC_3,KZ_QMZC_3,KZ_YKL_3,KZ_BYJYL,KZ_BYYJ,KZ_FWFJ,KZ_KHSJLY,KZ_GTKHID,KZ_02,KZ_SJYJL_AG,KZ_PJZC_4,KZ_PJZC_1,KZ_YJ_12,KZ_JYYYKJE,KZ_BYYK,KZ_SYYK,KZ_BYYJ_A,KZ_SYYJ_A,KZ_BNYJ_A,KZ_BYJYL_A,KZ_SYJYL_A,KZ_BNJYL_A,KZ_SNJYL,KZ_DQBH,KZ_KHDJB,KZ_BZYJ,KZ_XEXMH,KZ_SFXXLS,KZ_SFYXLS,KZ_SFZCH,KZ_FWYJ,KZ_FWYJL,KZ_SFYXH,KZ_SFQY,KZ_ZZC_RMB,TRZKZJ,ZC3,JYJE3,YK6
0,1,0,0,72,0,13,23,35499.34,732099.64,0,767598.98,864574.51,0,0,7010,0,0,0,0,20110810,2,893041.64,-177021.29,13,0,2,0.7613,0,14,1,17,4,1,7,4,0,890069.44,29836.95,0,911803.07,-204521.76,893041.64,0,0,0,0,0,0,0,0,-0.22,0,29836.95,0,0,0,0,767598.98,-0.2,0,0,2,0,10100004211,2,0,898731.82,871134.33,0,-174718.47,-96975.53,-77742.94,0,0,0,0,0,0,0,100,2,0.0028,1,0,0,1,0,0,1,0,1499698.62,0,2,1,0
0,1,0,2,59,0,13,22,14149.34,426064,0,440213.34,418404.43,0,0,7190,1934417.64,3651.98,43728,83.05,20140403,2,416931.67,-77294.71,12,13,2,1.1687,0,13,3,16,1,1,5,4,2,454070.49,80086.32,0,330279.68,-46384.83,416931.67,0,0,0,0,7919.59,4197763.64,2256337,2256337,-0.14,16894.42,318739.64,0,0,0,0,440213.34,-0.19,47548,90.83,2,0,2.30E+11,2,2,382702.92,439719.21,15597.4,-44904.85,21808.91,-66713.76,90.83,83.05,3651.98,47548,43728,1934417.64,8445517.31,2300,2,0.002,1,0,0,1,0,0,1,0,866277.34,0,2,1,0
0,1,0,1,53,0,13,0,18302.21,116925,0,135227.21,132241.71,11300,0,7190,200082,382.07,79380,151.66,20140409,2,92030.79,19783.85,12,4,3,0.8327,0,13,1,15,5,1,5,4,2,117529.92,80006.27,0,65313.17,17761.85,92030.79,0,0,0,0,460.81,241289,159493,159493,0.27,162.84,80006.27,0,0,0,0,135227.21,0.21,11300,21.58,3,0,2.30E+11,1,2,78034.68,128913.57,522.55,16843.72,2985.5,13858.22,21.58,151.66,382.07,11300,79380,200082,82213.82,2300,0,0.0021,1,0,0,0,0,0,1,0,252152.21,0,2,0,1
1,1,0,1,32,3,5,21,1316.46,179853,0,281178.93,281423.29,1.00E+05,0,7260,1811550,44.57,2.00E+05,2,20140409,2,268998.47,1249.9,11,20,2,1.1287,0,5,1,16,5,1,3,4,5,269612.41,900205.73,1000012,278481.55,-13370.78,268998.47,0,0,0,0,281.62,5513390,118390,118390,-0.05,1640.19,1700424.59,1800023,0,0,0,281178.93,0,2.00E+05,4,2,0,4.20E+11,2,2,272639.99,273269.26,861.4,26714,-292,27006,4,2,44.57,2.00E+05,2.00E+05,1811550,35312067.55,4200,2,0.002,1,0,0,1,0,0,1,0,461031.93,1,1,1,1
0,1,0,1,71,4,15,23,587.39,187902,0,188489.39,117197.39,0,0,7010,458377.1,639.37,0,0,20140211,2,118351.83,91703.93,11,11,2,2.0031,0,16,1,15,4,1,7,4,5,125053.38,0.27,0,109000.57,103936.76,118351.83,0,0,0,0,1804,1195346.72,596275.1,596275.1,0.95,2096.57,0.27,0,0,0,0,188489.39,0.77,0,0,3,0,10100000315,2,1.51,114010.23,127057.04,2210.04,74724,71292,3432,0,0,639.37,0,0,458377.1,1039321.53,100,2,0,1,0,0,1,0,0,1,0,376391.39,0,2,1,1
1,1,0,1,58,0,12,21,285956.49,447564.4,269100.31,733520.88,739338.31,0,0,7010,3796036.68,2772.41,1170619.82,888.62,20140402,2,703822.67,74598.03,16,9,2,0.413,0,12,1,17,5,1,5,4,2,721850.71,2944947.65,2683948.01,742917.5,134756.87,703822.67,0,0,0,0,4942.69,6827568.95,3300277,3300277,0.18,8136.74,4850020.53,4852275.99,0,0,0,733520.88,0.11,102050,69.9,2,0,10500012969,2,1.5,693662.67,719995.8,6174.73,8858.88,100208.64,-91349.76,69.9,776.66,2557.38,102050,1129195.43,3716534.83,14148476.38,100,2,0,1,0,0,1,5734.45,0,1,1,1360601.62,1,1,0,1
0,1,0,1,44,3,16,23,0.32,138600,0,138600.32,136800.32,0,0,7180,0,0,0,0,0,2,137230.63,-180,11,0,2,0.7156,0,17,1,15,5,1,4,4,3,137281.72,0,0,139237.68,-2520,137230.63,0,0,0,0,0,0,0,0,-0.02,0,0,0,0,0,0,138600.32,0,0,0,2,0,3.11E+11,2,0,138527.06,137440.32,0,180,1800,-1620,0,0,0,0,0,0,4996.08,3100,2,0,1,0,0,1,0,0,1,1,277200.32,0,0,1,1
0,1,0,1,53,4,19,23,328.96,653133.3,0,653462.26,621950.96,0,0,7180,1743369,1203.74,831461,579.24,20140320,2,681673.16,-38255.67,11,3,2,0.784,0,20,1,17,4,1,5,4,0,673240.47,5.9,0,643847.71,113310.03,681673.16,0,0,0,0,1203.74,1743369,877911,877911,0.18,0,5.9,0,0,0,0,653462.26,-0.06,0,0,2,0,3.11E+11,2,0.8,675718.24,649106.26,1203.74,-17322.32,31511.3,-48833.62,0,579.24,1203.74,0,831461,1743369,7486,3100,2,0.0024,1,0,0,1,0,0,1,0,1306595.56,0,2,0,0
0,1,0,1,42,0,13,23,7035.55,96293.2,0,103328.75,102685.15,0,0,7190,0,0,0,0,20090807,2,105595.58,-880.4,12,0,2,0.9177,0,13,1,15,5,1,4,4,0,103969.94,6.15,0,102499.27,7142.4,105595.58,0,0,0,0,0,0,0,0,0.07,0,6.15,0,0,0,0,103328.75,-0.01,0,0,3,0,2.30E+11,2,0,105013.48,102497.73,0,316.8,643.6,-326.8,0,0,0,0,0,0,1451.58,2300,2,0,1,0,0,1,0,0,1,0,199621.95,0,2,1,1
1,1,0,1,51,4,19,23,0.05,556505.04,0,556505.09,556505.09,0,0,7180,198980.56,454.64,0,0,20140116,2,443484.76,127571.93,11,1,2,0.7496,0,20,1,16,3,1,5,4,2,501139.46,11.94,20,324248.82,150587.93,443484.76,0,0,0,0,454.64,198980.56,198980.56,198980.56,0.46,0,200287.94,830,0,0,0,556505.09,0.29,0,0,2,0,3.11E+11,2,2.4,384449.72,530016.04,454.64,97220.76,0,97220.76,0,0,454.64,0,0,198980.56,2342.7,3100,2,0.0024,1,0,0,1,0,0,1,1,1113010.13,1,1,1,1
0,1,0,1,50,2,14,23,54514.19,94489,0,149003.19,145393.69,0,0,7010,0,0,0,0,20111103,2,145394.34,8185.16,14,0,2,1.026,0,15,1,15,4,1,5,4,2,148278.22,47.66,0,143442.58,3047.86,145394.34,0,0,0,0,0,0,0,0,0.02,0,47.66,0,0,0,0,149003.19,0.06,0,0,2,0,10100001217,2,1.51,144157.63,148180.26,0,-297.51,3609.5,-3907.01,0,0,0,0,0,0,816,100,2,0.0023,1,0,0,1,0,0,1,0,243492.19,0,2,1,0
0,1,0,2,81,0,14,23,4249.46,131527,0,135776.46,130692.36,0,0,7010,0,0,0,0,20120427,2,131844.87,7303,11,0,2,0.7953,0,15,1,15,5,1,7,4,2,135287.05,3.72,0,133089.59,3434.1,131844.87,0,0,0,0,0,0,0,0,0.03,0,3.72,0,0,0,0,135776.46,0.06,0,0,2,0,10100001224,2,1.511,131931.4,134745.69,10.97,1926.1,5084.1,-3158,0,0,0,0,0,0,788.9,100,2,0.0015,1,0,0,1,0,0,1,0,267303.46,0,2,1,1
0,1,0,2,28,3,3,23,650.87,184341.6,0,184992.47,182112.07,0,0,7010,0,0,0,0,20120903,2,172145.43,23198.2,11,0,2,0.7109,0,4,1,15,5,1,2,3,2,180489.14,19.55,0,165585.21,31444.6,172145.43,0,0,0,0,0,0,0,0,0.19,0,19.55,0,0,0,0,184992.47,0.13,0,0,2,0,10900847295,1,2,169117.63,182119.56,4.89,7082.6,2880.4,4202.2,0,0,0,0,0,0,101.54,100,2,0.002,1,0,0,1,0,0,1,1,369334.07,0,2,1,1
0,1,0,2,42,4,19,23,29.14,503295,0,503324.14,487944.14,0,0,7180,0,0,0,0,20131016,2,478563.34,-18730,11,0,2,0.9151,0,20,1,16,5,1,4,4,5,479031.33,0.03,0,508063.73,-20710.62,478563.34,0,0,0,0,117.75,50964,50964,50964,-0.04,1874.18,0.03,0,0,0,0,503324.14,-0.04,0,0,3,0,3.11E+11,2,2.4,494030.11,479465.98,1749.6,40705,15380,25325,0,0,0,0,0,0,780903,3100,2,0.0024,1,0,0,1,0,0,1,0,1006619.14,0,2,1,1
0,1,0,1,49,2,19,23,270.74,410941,0,411211.74,407007.74,0,0,7180,0,0,0,0,20131225,2,409995.62,-5255,11,0,2,0.5391,0,20,1,16,5,1,4,4,0,413557.38,1.16,0,409614.53,-11847.8,409995.62,0,0,0,0,415.82,179976,95576,95576,-0.03,671.65,1.16,0,0,0,0,411211.74,-0.01,0,0,2,0,3.11E+11,1,2.4,400081.14,412807.14,646.59,3153,4204,-1051,0,0,0,0,0,0,292808.25,3100,2,0.0024,1,0,0,1,0,0,1,0,822152.74,0,2,1,1
0,1,0,1,45,4,19,23,13046.52,144301.8,0,157348.32,152210.64,0,0,7180,0,0,0,0,20101111,2,155172.2,-2360.26,12,0,2,0.7101,0,20,1,15,5,1,4,4,2,154883.81,11.41,0,160648.39,-9062.2,155172.2,0,0,0,0,0,0,0,0,-0.06,0,11.41,0,0,0,0,157348.32,-0.02,0,0,2,0,3.11E+11,2,2.4,157904.63,153387.28,0,2760.5,5137.68,-2377.18,0,0,0,0,0,0,4565.16,3100,2,0.0029,1,0,0,1,0,0,1,1,301650.12,0,2,1,1
0,1,0,1,60,0,15,23,23287.49,84063.51,0,107351,104377.42,0,0,7010,0,0,0,0,20110701,2,106306.71,-3064.62,13,0,2,0.6911,0,16,1,15,5,1,6,4,0,106641.79,20.36,0,108303.67,-6015.39,106306.71,0,0,0,0,0,0,0,0,-0.06,0,20.36,0,0,0,0,107351,-0.03,0,0,2,0,10100000119,2,1.51,107353.45,105376.4,0,787.47,2973.58,-2186.11,0,0,0,0,0,0,1013,100,2,0.0015,1,0,0,1,0,0,1,0,191414.51,0,2,1,1
1,1,0,1,49,4,19,23,1305.82,580820,0,582125.82,571723.82,0,0,7180,1714886,4971.96,164943,477.94,20140310,2,531938.82,56184.65,11,4,2,0.7554,0,20,1,17,3,1,4,4,2,561168.33,80014.77,0,459601.38,83899.01,531938.82,0,0,0,0,5434.16,1875098,1054717,1054717,0.18,3614.78,80014.77,0,0,0,0,582125.82,0.11,0,0,2,0,3.11E+11,1,0,503364.62,591248.85,7130.67,1515.61,10402,-8886.39,0,0,0,0,0,0,1205879,3100,2,0.003,1,0,0,1,0,0,1,0,1162945.82,0,2,0,1
1,1,0,1,55,0,6,13,296824.49,8401536.38,290462.3,8698360.86,8414602.73,0,0,7010,5832149.57,2326.05,174270,71.53,20140306,2,8877745.92,-1276917.96,16,2,2,0.6645,0,7,9,20,1,1,5,4,2,8824719.1,512133.07,509319.32,9661526.59,-1006116.1,8877745.92,0,0,0,0,6537.89,16456956.33,8471134.94,8471134.94,-0.1,70609.07,4990613.43,4518249.52,0,0,0,8698360.86,-0.14,0,0,1,0,10500021188,2,0.5,9338307.22,8585053.04,23080.16,-23898.01,283758.14,-307656.15,0,71.53,2326.05,0,174270,5832149.57,193317633.3,100,3,7.00E-04,1,0,0,1,0,0,1,0,16722383.4,1,1,0,0
1,1,0,1,74,6,13,21,51386.26,89942.88,0,141329.14,135990.71,0,0,7010,104134,104.61,25425,27.41,20140408,2,135543.14,3267.64,14,1,2,0.7787,0,14,1,15,4,1,7,4,2,136793.01,17.73,0,137290.28,2535.74,135543.14,0,0,0,0,258.42,2.00E+05,76225,76225,0.02,502.6,17.73,0,0,0,0,141329.14,0.02,13575,13.54,3,0,10500011629,2,0.5,136712.1,136068.58,523.82,6624.74,5338.43,1286.31,13.54,27.41,104.61,13575,25425,104134,633677.05,100,2,0.0028,1,0,0,1,0,0,1,1,231272.02,0,2,0,1
0,1,0,2,47,3,19,23,1312.28,355227.48,0,356539.76,347816.06,0,0,7180,835613,760.76,490476,446.53,20140403,2,355980.56,-2518.04,11,3,2,0.3977,0,20,1,16,3,1,4,4,2,360655.87,613.11,0,372040,-76663.38,355980.56,0,0,0,0,904.25,1007282.74,479354,479354,-0.21,953.33,613.11,0,0,0,0,356539.76,-0.01,95715,87.14,2,0,3.11E+11,2,1,360554.32,358328.83,1196.38,-5610.28,8723.7,-14333.98,87.14,446.53,760.76,95715,490476,835613,954434.98,3100,2,0.001,1,0,0,1,0,0,1,0,580824.25,0,2,0,0
0,1,0,0,51,0,6,23,8948.12,129054.3,0,138002.42,136590.12,0,0,7010,0,0,0,0,20101111,2,138964.86,-7770.1,12,0,2,0.4926,0,7,1,15,3,1,5,4,0,136818.03,7.82,0,136495.73,14243.3,138964.86,0,0,0,0,0,0,0,0,0.1,0,7.82,0,0,0,0,138002.42,-0.06,0,0,3,0,10500020924,2,1.501,138975.29,136086.95,0,2026.7,1412.3,614.4,0,0,0,0,0,0,1799.66,100,2,0.0015,1,0,0,1,0,0,1,0,267056.72,0,2,1,1
1,1,0,2,25,5,5,21,63885.3,370030,0,433915.3,395128.5,64000,0,7260,2372787.6,2114.23,111543,88.8,20140409,2,498335.73,16071.65,14,24,2,0.4352,0,5,3,16,5,1,2,4,5,460803.02,1262205.04,1395576,591169.69,-146617.53,498335.73,0,0,0,0,12872.55,14386176.38,7132123.72,7132123.72,-0.25,41599.39,1742205.04,1874976,0,0,0,433915.3,0.03,64000,45.45,2,0,4.20E+11,1,0.8,537354.54,436571.88,24467.59,44312.65,38786.8,5525.85,45.45,88.8,2114.23,64000,111543,2372787.6,41599296.93,4200,2,0.002,1,0,0,1,0,0,1,0,803945.3,1,1,0,1
1,1,0,1,76,0,14,21,410.71,300623.68,149622.49,1874871.19,1862568.79,0,0,7010,714330,278.46,0,0,20140211,2,1793179.62,5013.8,11,0,2,1.0293,0,15,1,18,5,1,7,4,4,1809816.81,77832.72,0,1770861.2,-1591.51,1793179.62,0,0,0,0,278.46,714330,345100,345100,0,59.3,129498.72,0,0,0,0,1874871.19,0,0,0,2,0,10100001187,2,0.5,1781512.09,1821403.75,289.61,10147.46,12302.4,-2154.94,0,0,278.46,0,0,714330,35643219.58,100,2,5.00E-04,1,0,0,1,0,0,1,0,2325117.36,0,2,1,1
0,1,0,1,52,3,3,23,151603.41,872239.34,0,1023842.75,1004270.59,0,0,7020,0,0,0,0,20130125,2,1059085.42,-117407.6,15,0,0,0.7587,0,4,1,18,5,1,5,3,2,1033510.73,18.93,0,1112623.27,-179138.42,1059085.42,0,0,0,0,0,0,0,0,-0.16,36.41,18.93,0,0,0,0,1023842.75,-0.11,0,0,2,0,2.01E+11,2,0,1082642.11,1013396.92,16,16855.53,19572.16,-2716.63,0,0,0,0,0,0,98388.82,2000,2,0,1,0,0,1,0,0,1,0,0,0,2,1,1
0,1,0,0,63,0,13,23,102052.51,0,0,102052.51,102052.51,0,0,7010,46300,63.94,46300,63.94,20140331,2,101304.66,-838.59,15,1,2,0.8294,0,14,1,15,4,1,6,4,1,102063.04,48.84,0,102030.87,-980.76,101304.66,0,0,0,0,170.37,123383,36015,36015,-0.01,250.78,48.84,0,0,0,0,102052.51,-0.01,0,0,2,0,10500011422,2,1.471,101598.63,102350.91,299.43,-548.59,0,-548.59,0,63.94,63.94,0,46300,46300,171254.6,100,2,0,1,0,0,1,0,0,1,0,102052.51,0,2,0,0
0,1,0,2,46,6,5,23,724.35,119160,0,119884.35,116839.35,0,0,7260,0,0,0,0,20131209,2,117015.81,-9315,11,1,2,0.6532,0,5,1,15,5,1,4,4,2,117826.83,0.63,0,129064.65,-19294.14,117015.81,0,0,0,0,275.13,144020,94320,94320,-0.15,1542.62,0.63,0,0,0,0,119884.35,-0.08,0,0,3,0,4.20E+11,1,2,122009.62,116457.94,980.49,1305,3045,-1740,0,0,0,0,0,0,774085.21,4200,2,0.002,1,0,0,1,0,0,1,0,239044.35,0,2,1,1
0,1,0,1,51,0,13,23,472.6,141596,0,142068.6,136734.6,0,0,7190,89834,173.26,23944,48.49,20140306,2,133761.03,10300.29,11,1,3,0.7749,0,13,1,15,3,1,5,4,1,138106.71,11.86,0,129770.25,5365.17,133761.03,0,0,0,0,178.16,91030,48330,48330,0.04,119,5011.86,0,0,0,0,142068.6,0.08,0,0,3,0,2.30E+11,2,1.999,131968.51,137393.6,178.16,6028.77,5334,694.77,0,48.49,159.34,0,23944,82544,58176,2300,2,0.002,1,0,0,1,0,0,1,0,283664.6,0,2,0,1
1,1,0,2,51,4,15,21,1519.65,105868,0,107387.65,106964.26,0,0,7260,1589217.24,1101.68,193462,133.81,20140408,2,147765.88,17145.81,11,10,2,0.2708,0,16,1,15,5,1,5,4,2,135033.26,58.5,60000,159220.34,-95981.19,147765.88,0,0,0,0,1106.21,1593357.24,767068,767068,-0.6,1736.81,58.5,60000,0,0,0,107387.65,0.12,72904,51.76,2,0,4.20E+11,1,0.8,149886.61,106707.5,2501.36,2002.08,423.39,1578.69,51.76,133.81,1101.68,72904,193462,1589217.24,2133523,4200,2,0.0023,1,0,0,1,0,0,1,1,213255.65,1,1,0,1
0,1,0,1,55,4,15,23,1118.23,500387,0,501505.23,478678.23,0,0,7260,3377,10.61,0,0,20140218,2,523570.76,1997.71,11,0,2,1.1395,0,16,1,17,4,1,5,4,2,536176.73,1067.34,0,479787.37,89139.71,523570.76,0,0,0,0,10.61,3377,3377,3377,0.19,635.44,1067.34,0,0,0,0,501505.23,0,0,0,2,0,4.20E+11,2,2.001,507102.69,518857.67,303.61,-31610,22827,-54437,0,0,10.61,0,0,3377,257789.5,4200,2,0.0025,1,0,0,1,0,0,1,0,1001892.23,0,2,1,0
0,1,0,2,46,0,5,23,17203.6,262974,0,280177.6,266524.04,0,0,7260,289819,550.75,24800,46.82,20140404,2,258163.24,9790.07,12,3,2,0.668,0,5,1,16,4,1,4,4,2,262213.07,20045.04,0,245075.77,28726.55,258163.24,0,0,0,0,1493.19,786573.38,448019.38,448019.38,0.12,1870.92,20045.04,0,0,0,0,280177.6,0.04,20680,39.5,2,0,4.20E+11,2,2,256848.6,263450.17,2187.79,8162.36,13653.56,-5491.2,39.5,46.82,550.75,20680,24800,289819,910560.88,4200,2,0.002,1,0,0,1,0,0,1,0,543151.6,0,2,0,1
0,1,0,1,28,5,5,0,1540.22,116890,0,118430.22,116018.22,0,0,7260,176100,420.35,13516,32.24,20140324,2,105162.69,67820.07,11,2,2,1.6356,0,6,1,15,5,1,2,4,2,117129.14,5.19,5000,85412.91,68938.96,105162.69,0,0,0,0,464.13,194302,96218,96218,0.81,252.41,5.19,18400,0,0,0,118430.22,0.64,0,0,3,0,4.20E+11,1,2,95759.46,119327.77,628.79,2340.21,2412,-71.79,0,0,0,0,0,0,100299.35,4200,0,0.002,1,0,0,1,0,0,1,0,235320.22,1,1,0,1
0,1,0,2,44,0,13,23,205.61,100885,0,101090.61,96850.61,0,0,7190,0,0,0,0,20130807,2,96916.56,-2040,11,0,2,0.7827,0,13,1,14,5,1,4,4,4,98317,0.18,0,102177.97,-7935,96916.56,0,0,0,0,0,0,0,0,-0.08,70.52,0.18,0,0,0,0,101090.61,-0.02,0,0,2,0,2.30E+11,2,1,99469.15,97588.67,4.78,1945,4240,-2295,0,0,0,0,0,0,64900.6,2300,2,0.0012,1,0,0,1,0,0,1,0,201975.61,0,2,1,1
0,1,0,1,44,0,13,22,1.75,114385,0,114386.75,155655.83,0,0,7190,925078,946.6,497668,506.8,20140408,2,103693.18,-2804,11,26,3,1.0033,0,13,1,15,5,1,4,4,4,112736.85,86502.16,71100,98444.57,-16431.91,103693.18,0,0,0,0,2555.42,2535980.15,1278446,1278446,-0.17,5746.92,106502.16,71100,0,0,0,114386.75,-0.03,9564,9.42,2,0,2.30E+11,1,1.1,99301.58,116564.83,4463.38,-1463.56,4830.92,-6294.48,9.42,506.8,946.6,9564,497668,925078,5222340.98,2300,2,0.0019,1,0,0,1,0,0,1,1,228771.75,1,1,0,0
0,1,0,2,54,0,15,23,28521.95,106314.9,0,134836.85,127622.65,0,0,7260,18355,34.6,0,0,20140114,2,126559.8,9891.58,13,1,2,0.9803,0,15,1,15,4,1,5,4,1,128549.16,28.8,0,129928.21,8106.67,126559.8,0,0,0,0,320.01,167740.9,67797,67797,0.06,304.03,28.8,5313,0,0,0,134836.85,0.08,0,0,3,0,4.20E+11,2,2,127519.56,129369.28,320.01,9533.9,7214.2,2319.7,0,0,34.6,0,0,18355,153035.54,4200,2,0,1,0,0,1,0,0,1,0,241151.75,0,1,1,1
1,1,0,1,44,1,14,21,264959.9,602544.9,0,867504.8,836919.71,264780.51,0,7010,264780.51,128.71,0,0,20140409,2,826877.93,104346.32,16,0,2,0.9645,0,15,1,17,4,1,4,4,2,858463.02,0.53,0,792470.12,133413.46,826877.93,0,0,0,0,128.71,264780.51,0,0,0.17,1176.59,0.53,0,0,0,0,867504.8,0.13,264780.51,128.71,2,0,10100001169,2,0.6,814669.67,844701.17,1080,23710.24,30585.09,-6874.85,128.71,0,128.71,264780.51,0,264780.51,124436147,100,2,6.00E-04,1,0,0,1,0,0,1,0,1470049.7,0,2,1,1
1,1,0,1,67,3,14,21,100288.36,0,100288.36,100288.36,190288.36,0,0,7010,248997.83,780.59,119548.54,597.74,20140312,2,180807.69,11727.59,15,3,2,0.3644,0,15,1,15,5,1,6,4,2,181064.56,338275.7,428470.43,129542.61,9671.5,180807.69,0,0,0,0,2436.05,426997.83,0,0,0.07,3634.61,338275.7,428470.43,0,0,0,100288.36,0.06,0,0,2,0,10100001171,2,1.51,173411.61,175727.11,2941.8,713.97,0,713.97,0,0,182.85,0,0,129449.29,2362103.29,100,2,0,1,0,0,0,0,0,1,0,200576.72,1,1,0,1
0,1,0,1,48,0,14,23,71505.73,128710,0,200215.73,196279.73,0,0,7010,0,0,0,0,20130722,2,194311.08,-918,14,0,2,0.7749,0,15,1,15,4,1,4,4,0,194695.29,62.51,0,200279.31,-5240,194311.08,0,0,0,0,0,0,0,0,-0.03,49.32,62.51,0,0,0,0,200215.73,0,0,0,2,0,10100001173,2,0,197148.54,194284.08,47.3,8344,3936,4408,0,0,0,0,0,0,20731.7,100,2,0.0028,1,0,0,1,0,0,1,0,328925.73,0,2,1,1
0,1,0,1,49,3,19,0,778.5,305943,0,306721.5,201222.38,96620,0,7180,399276,363.45,203480,185.25,20140409,2,79239.49,7604.82,11,10,2,1.0706,0,20,1,15,4,1,4,4,5,117890.25,396019.22,97000,40618.14,7604.82,79239.49,0,0,0,0,363.45,399276,348561,348561,0.19,0,396019.22,97000,0,0,0,306721.5,0.1,96620,87.95,3,0,3.11E+11,2,1,58993.84,168434.26,363.45,5520.04,8499.12,-2979.08,87.95,185.25,363.45,96620,203480,399276,0,3100,0,0,1,0,0,0,0,0,1,1,612664.5,1,1,0,1
0,1,0,1,60,5,14,22,66682.53,54138,0,120820.53,105857.86,66265,0,7010,1075170,1502.51,285407,398.25,20140409,2,110259.34,18409.72,14,18,2,0.8989,0,15,2,15,5,1,6,4,2,113150.37,12.65,0,104165.27,31203.7,110259.34,0,0,0,0,2666.5,1900736,915244,915244,0.3,4070.98,12.65,0,0,0,0,120820.53,0.17,66265,92.43,2,0,10100001391,1,1.51,107679.79,113832.74,4589.89,17845.53,14962.67,2882.86,92.43,398.25,1502.51,66265,285407,1075170,2693764.01,100,2,0.0028,1,0,0,1,0,0,1,0,174958.53,0,2,0,1
0,1,0,1,56,0,13,23,273.19,203048.9,0,203322.09,198630.29,0,0,7190,0,0,0,0,20110825,2,193163.89,7487.8,11,0,2,0.7709,0,13,1,15,5,1,5,4,0,199653.03,0.24,0,200443.52,16275.9,193163.89,0,0,0,0,0,0,0,0,0.08,0,0.24,0,0,0,0,203322.09,0.04,0,0,2,0,2.30E+11,2,1.833,196477.48,200048.39,0,3018.3,4691.8,-1673.5,0,0,0,0,0,0,148.68,2300,2,0,1,0,0,1,0,0,1,0,403830.99,0,2,1,1
0,1,0,2,57,0,13,23,1324.86,140870,0,142194.86,136967.36,0,0,7190,41824,81.87,24562,46.3,20140307,2,133537.96,10372.92,11,1,3,1.0463,0,13,1,15,5,1,5,4,1,139527.14,1.71,0,128428.73,41650.77,133537.96,0,0,0,0,133.04,66537.56,32588,32588,0.32,129.63,1.71,0,0,0,0,142194.86,0.08,0,0,3,0,2.30E+11,2,2,133693.83,139076.2,174.27,1061.51,5227.5,-4165.99,0,46.3,81.87,0,24562,41824,59042.56,2300,2,0.002,1,0,0,1,0,0,1,0,283064.86,0,2,0,1
0,1,0,2,52,0,13,0,2205.98,103683,0,105888.98,2.8,200138,0,7190,304808,575.09,0,0,20140409,2,3991.86,6136.18,11,107,2,1.0719,0,13,1,11,4,1,5,4,2,5940,1.00E+05,250,4245.65,6328.64,3991.86,0,0,0,0,694.69,366228,231355,231355,1.49,0,1.00E+05,250,0,0,0,105888.98,1.54,304808,575.09,3,0,2.30E+11,2,2,5802.19,9458.34,694.69,6136.18,6136.18,0,575.09,0,575.09,304808,0,304808,0,2300,0,0,1,0,0,0,0,0,1,0,209571.98,1,1,1,1
0,1,0,2,51,0,15,23,178119.72,79025.9,0,257145.62,254362.87,10700,0,7260,54630,131.08,32330,77.32,20140409,2,253089.77,-4722.61,15,0,2,0.7005,0,16,1,16,5,1,5,4,0,254300.52,110.6,0,260783.28,3578.44,253089.77,0,0,0,0,159.76,66530,11900,11900,0.01,994.94,110.6,0,0,0,0,257145.62,-0.02,10700,25.8,3,0,4.20E+11,2,0,255579.63,254450.42,1090.35,4758.19,2782.75,1975.44,0,0,0,0,0,0,398895.55,4200,2,0.0025,1,0,0,1,0,0,1,0,336171.52,0,2,0,1
0,1,0,1,43,0,7,22,313.63,160872,0,161185.63,167181.63,0,0,7260,0,0,0,0,20131018,2,164935,-10150,11,0,2,0.3201,0,7,3,15,5,1,4,4,0,166312.01,0.27,0,169479.24,-10215.56,164935,0,0,0,0,17.8,9320,0,0,-0.06,13244.41,0.27,0,0,0,0,161185.63,-0.06,0,0,2,0,4.20E+11,1,2,166965.74,167231.35,6531.93,-878,-5996,5118,0,0,0,0,0,0,6619495.58,4200,2,0.002,1,0,0,1,0,0,1,0,322057.63,0,2,1,0
